744	202205041200	20.8	159.1	5.4	0	-99	-99	54.6	0
744	202205041300	21.6	165.1	5	0	-99	-99	55.7	0
744	202205041400	21.4	184.2	4.4	0	-99	-99	51.9	0
744	202205041500	22.1	171.6	4.6	0	-99	-99	36.4	0
744	202205041600	21.9	170.3	4	0	-99	-99	33.5	0
744	202205041700	19.9	180.2	4.4	0	-99	-99	55.8	0
744	202205041800	18.6	226.2	2.2	0	-99	-99	49.5	0
744	202205041900	16.1	203.7	1.5	0	-99	-99	67.4	0
744	202205042000	14.1	166	2.2	0	-99	-99	84.9	0
744	202205042100	13.7	158	1	0	-99	-99	86.4	0
744	202205042200	12.8	172.4	0.9	0	-99	-99	88.6	0
744	202205042300	12.2	108.2	0.5	0	-99	-99	89.7	0
744	202205050000	11.5	100.9	0.7	0	-99	-99	88.4	0
744	202205050100	10.4	121.6	0.6	0	-99	-99	90.7	0
744	202205050200	9.1	148.2	0.6	0	-99	-99	89.6	0
744	202205050300	9.6	78.2	0.8	0	-99	-99	97.3	0
744	202205050400	9	54.9	0.8	0	-99	-99	99.9	0
744	202205050500	9	72.7	2	0	-99	-99	98.8	0
744	202205050600	9.3	64.2	2	0	-99	-99	98.5	0
744	202205050700	12.2	87.3	1.4	0	-99	-99	96.5	0
744	202205050800	15.6	67	2.5	0	-99	-99	79.4	0
744	202205050900	18.3	85.1	2.5	0	-99	-99	68.2	0
744	202205051000	21.5	70.5	2.5	0	-99	-99	58.4	0
744	202205051100	23	131.1	3.3	0	-99	-99	51.9	0
744	202205051200	23.9	204.1	2.4	0	-99	-99	47.3	0
744	202205051300	24	205.9	3.2	0	-99	-99	46.7	0
744	202205051400	24.9	194.4	4.8	0	-99	-99	36.3	0
744	202205051500	24.3	178.5	4	0	-99	-99	43.7	0
744	202205051600	24.3	191.6	3.6	0	-99	-99	43.4	0
744	202205051700	23.5	194	4	0	-99	-99	50.8	0
744	202205051800	21.9	189.5	4.6	0	-99	-99	61.5	0
744	202205051900	20	109.6	3.7	0	-99	-99	67.9	0
744	202205052000	17.5	126.9	2.7	0	-99	-99	77.3	0
744	202205052100	16.4	52.3	2	0	-99	-99	83.4	0
744	202205052200	16	68.6	0.6	0	-99	-99	86.8	0
744	202205052300	15.1	109.2	2.5	0	-99	-99	88.1	0
744	202205060000	15.1	129.4	0.9	0	-99	-99	89.3	0
744	202205060100	14.7	93.3	1.7	0	-99	-99	88.9	0
744	202205060200	13.9	95.2	1.7	0	-99	-99	93.6	0
744	202205060300	13.5	79.6	1	0	-99	-99	96.5	0
744	202205060400	13.3	67.3	2.2	0	-99	-99	99.2	0
744	202205060500	13.4	43.3	1.3	0	-99	-99	99.9	0
744	202205060600	13.6	53.2	1.2	0	-99	-99	99.9	0
744	202205060700	16.1	15.2	1	0	-99	-99	96.3	0
744	202205060800	18.1	45.3	1.9	0	-99	-99	79.6	0
744	202205060900	20.6	54.4	2.4	0	-99	-99	71.2	0
744	202205061000	23.1	74.1	1.7	0	-99	-99	67	0
744	202205061100	24.2	78.9	1.7	0	-99	-99	59	0
744	202205061200	25.8	15.3	1.6	0	-99	-99	46.6	0
744	202205061300	24.9	2.3	0.8	0	-99	-99	47	0
744	202205061400	26	176.2	4.1	0	-99	-99	52.6	0
744	202205061500	26.2	175	4.4	0	-99	-99	53	0
744	202205061600	25.9	271.2	2.4	0	-99	-99	48.8	0
744	202205061700	24.2	303.8	4.9	0	-99	-99	57	0
744	202205061800	22.5	306.2	3.7	0	-99	-99	64.6	0
744	202205061900	20.7	286.8	2.4	0	-99	-99	70.9	0
744	202205062000	19	302.7	1.6	0	-99	-99	80.4	0
744	202205062100	17.9	303.6	2.2	0	-99	-99	84.6	0
744	202205062200	17.3	327.7	1.1	0	-99	-99	89.4	0
744	202205062300	15.9	0	0	0	-99	-99	97.4	0
744	202205070000	15.9	312.9	1.6	0	-99	-99	96.5	0
744	202205070100	15.6	300.9	1.5	0	-99	-99	99.4	0
744	202205070200	15.2	301.4	2	0	-99	-99	99.9	0
744	202205070300	15.3	319.2	1.5	0	-99	-99	99.9	0
744	202205070400	14.8	342.4	0.5	0	-99	-99	99.9	0
744	202205070500	16	340.3	0.9	0	-99	-99	99.9	0
744	202205070600	15.2	7.5	1.2	0	-99	-99	99.9	0
744	202205070700	15.9	169.5	1	0	-99	-99	98.1	0
744	202205070800	18.9	351.2	1.4	0	-99	-99	81.3	0
744	202205070900	21	6.2	3	0	-99	-99	71.5	0
744	202205071000	21.4	4.8	3	0	-99	-99	71.4	0
744	202205071100	21.6	302.5	5.1	0	-99	-99	72.5	0
744	202205071200	23	321.1	4.1	0	-99	-99	62.5	0
744	202205071300	22.5	302.7	6.7	0	-99	-99	68.8	0
744	202205071400	21.4	297.2	6.3	0	-99	-99	69.4	0
744	202205071500	20.9	300.1	6.9	0	-99	-99	60.6	0
744	202205071600	20.1	302.6	6.5	0	-99	-99	56.5	0
744	202205071700	19.4	309.9	6.4	0	-99	-99	54.5	0
744	202205071800	17.3	311	6.6	0	-99	-99	68.7	0
744	202205071900	16.4	319.2	3.1	0	-99	-99	57.3	0
744	202205072000	15.6	318.2	2.2	0	-99	-99	58.1	0
744	202205072100	15.1	352.5	1.5	0	-99	-99	54.3	0
744	202205072200	14.2	321.1	2.7	0	-99	-99	64.2	0
744	202205072300	13.5	339.1	2.4	0	-99	-99	57.9	0
744	202205080000	12.6	319.8	2	0	-99	-99	64.5	0
744	202205080100	11.4	0.8	1.5	0	-99	-99	69.2	0
744	202205080200	10.5	317.2	1	0	-99	-99	75.6	0
744	202205080300	9.3	173.6	0.7	0	-99	-99	86	0
744	202205080400	9	296	1.4	0	-99	-99	87.9	0
744	202205080500	8.7	30	0.5	0	-99	-99	90	0
744	202205080600	9.6	0	0	0	-99	-99	81.2	0
744	202205080700	11.4	0	0.2	0	-99	-99	84.6	0
744	202205080800	14.8	11.9	1.6	0	-99	-99	62.7	0
744	202205080900	17.8	38.2	1.9	0	-99	-99	61.8	0
744	202205081000	20	66.1	2	0	-99	-99	54.4	0
744	202205081100	21.7	112.9	4.7	0	-99	-99	43.1	0
744	202205081200	21.7	136.3	4.8	0	-99	-99	42.4	0
744	202205081300	21.7	138.2	4.6	0	-99	-99	45.8	0
744	202205081400	21	171.5	3.6	0	-99	-99	50.4	0
744	202205081500	21.3	127.4	3.7	0	-99	-99	50.6	0
744	202205081600	20.6	158.4	3.1	0	-99	-99	55.2	0
744	202205081700	18.2	306.1	5	0	-99	-99	67.7	0
744	202205081800	17	300.7	4.1	0	-99	-99	71.3	0
744	202205081900	16.3	304	5.2	0	-99	-99	73.9	0
744	202205082000	15.5	298.5	3.6	0	-99	-99	78.3	0
744	202205082100	15.2	310.6	2.6	0	-99	-99	76.7	0
744	202205082200	14.5	314.6	1.6	0	-99	-99	80.4	0
744	202205082300	14.1	316.7	1.1	0	-99	-99	83	0
744	202205090000	14.3	350.2	0.9	0	-99	-99	83.1	0
744	202205090100	14.1	11.8	1.5	0	-99	-99	84	0
744	202205090200	14.2	346.5	1	0	-99	-99	82.8	0
744	202205090300	14.3	11.8	0.5	0	-99	-99	81	0
744	202205090400	13.6	0	0	0	-99	-99	91.1	0
744	202205090500	13.5	0	0	0	-99	-99	93	0
744	202205090600	13.3	104.3	0.6	0	-99	-99	91.3	0
744	202205090700	14.2	75	1.2	0	-99	-99	88.5	0
744	202205090800	15.4	80.6	1	0	-99	-99	82.4	0
744	202205090900	16.8	75.3	2.4	0	-99	-99	71	0
744	202205091000	19.5	79.4	2.9	0	-99	-99	59.1	0
744	202205091100	20.1	102	2.2	0	-99	-99	60.4	0
744	202205091200	20.6	58.5	1.9	0	-99	-99	59.2	0
744	202205091300	19.8	97	0.9	0	-99	-99	58.8	0
744	202205091400	21.1	232.8	1.3	0	-99	-99	56.8	0
744	202205091500	19.7	178.4	2	0	-99	-99	57.6	0
744	202205091600	20.3	200.2	3.5	0	-99	-99	57.3	0
744	202205091700	18.7	261.7	4	0	-99	-99	67.8	0
744	202205091800	18.4	273	3.3	0	-99	-99	70.9	0
744	202205091900	16.3	297.8	3.7	0	-99	-99	78.4	0
744	202205092000	14.5	279.6	1.3	0	-99	-99	87.8	0
744	202205092100	14.2	284.5	1.3	0	-99	-99	88.8	0
744	202205092200	13.2	0	0.2	0	-99	-99	92.1	0
744	202205092300	13	290.4	1.3	0	-99	-99	93.5	0
744	202205100000	13.6	348.5	1.1	0	-99	-99	91	0
744	202205100100	11.7	0	0.4	0	-99	-99	98.6	0
744	202205100200	12.1	355.1	0.6	0	-99	-99	99.9	0
744	202205100300	11.8	353.5	0.5	0	-99	-99	99.9	0
744	202205100400	11.4	0	0.3	0	-99	-99	99.9	0
744	202205100500	12.9	0.6	1.7	0	-99	-99	99.9	0
744	202205100600	12.3	1.7	1.7	0	-99	-99	99.9	0
744	202205100700	13.6	11.9	2	0	-99	-99	99.9	0
744	202205100800	14.5	55.7	0.7	0	-99	-99	94.7	0
744	202205100900	15.8	44.7	2	0	-99	-99	73.3	0
744	202205101000	18.5	61.9	2.9	0	-99	-99	46.1	0
744	202205101100	20.7	70.8	3.4	0	-99	-99	40	0
744	202205101200	20.9	60.9	3	0	-99	-99	42	0
744	202205101300	21.7	127.6	3.4	0	-99	-99	44.6	0
744	202205101400	22.3	183	2.6	0	-99	-99	44.1	0
744	202205101500	22.3	127.3	2.8	0	-99	-99	48.2	0
744	202205101600	19.8	186.4	3	0	-99	-99	55.8	0
744	202205101700	18.3	211.2	2.8	0	-99	-99	70.1	0
744	202205101800	18.1	254.1	1.7	0	-99	-99	65.6	0
744	202205101900	17.4	224.5	0.9	0	-99	-99	70.4	0
744	202205102000	16.3	175.2	0.8	0	-99	-99	80.8	0
744	202205102100	15.6	136.7	1.8	0	-99	-99	90.3	0
744	202205102200	15.5	36.3	0.5	0	-99	-99	79.9	0
744	202205102300	15	62	1.8	0	-99	-99	85	0
744	202205110000	15.3	57.1	2	0	-99	-99	77.4	0
744	202205110100	15.6	21.8	2.2	0	-99	-99	78.4	0
744	202205110200	15.4	55.6	0.6	0	-99	-99	78	0
744	202205110300	15.1	63.7	1.2	0	-99	-99	81.6	0
744	202205110400	15.2	73.6	0.9	0	-99	-99	81.4	0
744	202205110500	15.4	4	0.7	0	-99	-99	79.8	0
744	202205110600	15.4	354	0.9	0	-99	-99	80.7	0
744	202205110700	16.8	6.9	0.9	0	-99	-99	77.6	0
744	202205110800	18.6	27.9	1.8	0	-99	-99	62.6	0
744	202205110900	20.2	12.6	1.7	0	-99	-99	51.3	0
744	202205111000	21.5	319.9	1.5	0	-99	-99	53.6	0
744	202205111100	21.3	64.3	2.2	0	-99	-99	51.2	0
744	202205111200	22.6	86.9	1.9	0	-99	-99	50.7	0
744	202205111300	22.9	324.5	1.2	0	-99	-99	52.5	0
744	202205111400	22.8	16.1	1.5	0	-99	-99	52.7	0
744	202205111500	24.1	256.6	2.2	0	-99	-99	47	0
744	202205111600	23	306.3	3.6	0	-99	-99	51.8	0
744	202205111700	21.2	293.8	5.5	0	-99	-99	58.5	0
744	202205111800	20.7	311.2	3.3	0	-99	-99	56.2	0
744	202205111900	20.2	298.9	2.4	0	-99	-99	60.8	0
744	202205112000	19	322.3	2	0	-99	-99	63.7	0
744	202205112100	18.2	317.4	1.7	0	-99	-99	70.9	0
744	202205112200	17.3	303.7	4.3	0	-99	-99	71.3	0
744	202205112300	17	303	4.2	0	-99	-99	72.9	0
744	202205120000	17.2	312.1	2	0	-99	-99	72.9	0
744	202205120100	17.2	330.8	2	0	-99	-99	74.3	0
744	202205120200	17	321.3	1.4	0	-99	-99	76.9	0
744	202205120300	16.8	307.3	2.6	0	-99	-99	75.3	0
744	202205120400	16.7	327.2	1.1	0	-99	-99	75.3	0
744	202205120500	16.6	327.4	0.7	0	-99	-99	76.8	0
744	202205120600	16.7	317.4	1.3	0	-99	-99	75.3	0
744	202205120700	16.9	307.4	2.2	0	-99	-99	76.2	0
744	202205120800	17.9	313.3	2.1	0	-99	-99	72.1	0
744	202205120900	18.8	322.6	1.4	0	-99	-99	67.3	0
744	202205121000	20	309.5	2.2	0	-99	-99	64.2	0
744	202205121100	21.6	319.4	1.6	0	-99	-99	63.9	0
744	202205121200	23.7	114.6	1.7	0	-99	-99	55.8	0
744	202205121300	24.2	144.3	1.8	0	-99	-99	54.9	0
744	202205121400	24.9	254.3	3.2	0	-99	-99	57	0
744	202205121500	24.9	302.7	4.6	0	-99	-99	55.3	0
744	202205121600	21.7	301.7	6.2	0	-99	-99	63.8	0
744	202205121700	20.4	304.4	4.6	0	-99	-99	63.1	0
744	202205121800	20	293.4	4.8	0	-99	-99	69	0
744	202205121900	19.7	339.5	1.4	0	-99	-99	65.2	0
744	202205122000	18.7	315.8	1.3	0	-99	-99	70.1	0
744	202205122100	18.1	294.6	3.3	0	-99	-99	71.5	0
744	202205122200	16.3	304.6	4.4	0	-99	-99	81.8	0
744	202205122300	16.5	306.4	3.4	0	-99	-99	82.3	0
744	202205130000	15.3	271.8	1	0	-99	-99	88.8	0
744	202205130100	15.2	0	0.4	0	-99	-99	91.4	0
744	202205130200	14.9	0	0	0	-99	-99	94.5	0
744	202205130300	15.6	287	1.6	0	-99	-99	89.3	0
744	202205130400	16	296.2	1.6	0	-99	-99	84.1	0
744	202205130500	16	306.1	2.3	0	-99	-99	86	0
744	202205130600	16.2	309.9	1.7	0	-99	-99	85.6	0
744	202205130700	16.3	307.2	1.4	0	-99	-99	84.8	0
744	202205130800	15.9	234.8	0.5	0	-99	-99	93	0
744	202205130900	16.8	300.2	1.5	0	-99	-99	84.1	0
744	202205131000	17	287.4	0.5	0	-99	-99	82.4	0
744	202205131100	17.8	299.9	2.4	0	-99	-99	75.5	0
744	202205131200	19.3	137	0.9	0	-99	-99	65.6	0
744	202205131300	19.6	182.8	1.2	0	-99	-99	62.4	0
744	202205131400	18.7	306.7	4.6	0	-99	-99	55.3	0
744	202205131500	17.3	297.1	4.3	0	-99	-99	74.5	0
744	202205131600	18.8	327.6	3.4	0	-99	-99	51.9	0
744	202205131700	18.9	311.4	4.6	0	-99	-99	50	0
744	202205131800	17.5	316	3.5	0	-99	-99	58.2	0
744	202205131900	16.7	320.4	3	0	-99	-99	67.9	0
744	202205132000	16	319.5	2.4	0	-99	-99	65.5	0
744	202205132100	15.2	307.5	4.1	0	-99	-99	73.4	0
744	202205132200	14.2	316.9	2.3	0	-99	-99	79.6	0
744	202205132300	14.4	312	3.9	0	-99	-99	78.2	0
744	202205140000	14.5	325	2.4	0	-99	-99	73.5	0
744	202205140100	14.4	329.7	1.8	0	-99	-99	73	0
744	202205140200	14.1	315.6	2.3	0	-99	-99	76.9	0
744	202205140300	13.9	316.7	3.4	0	-99	-99	78.1	0
744	202205140400	13.5	321.3	2.8	0	-99	-99	78.5	0
744	202205140500	12.5	344.7	1.4	0	-99	-99	81.8	0
744	202205140600	11.6	348.7	0.7	0	-99	-99	84.6	0
744	202205140700	14.3	353.8	1.1	0	-99	-99	75.8	0
744	202205140800	15.7	342	2.9	0	-99	-99	58	0
744	202205140900	17.5	337.7	3.6	0	-99	-99	48.2	0
744	202205141000	19.2	341.2	3.6	0	-99	-99	40.3	0
744	202205141100	20.5	323.7	4.1	0	-99	-99	30	0
744	202205141200	21.8	327.5	4	0	-99	-99	27.3	0
744	202205141300	21	292.7	7	0	-99	-99	36.9	0
744	202205141400	20.5	297.3	6.9	0	-99	-99	35.6	0
744	202205141500	19.1	299.5	6.2	0	-99	-99	45.8	0
744	202205141600	18.3	300.9	7.1	0	-99	-99	52.3	0
744	202205141700	17.2	294	6.8	0	-99	-99	62.4	0
744	202205141800	16.7	317.7	3.9	0	-99	-99	54.8	0
744	202205141900	15.9	323.5	3.7	0	-99	-99	49	0
744	202205142000	15.3	337.9	2.8	0	-99	-99	47.4	0
744	202205142100	14.9	327.2	2.2	0	-99	-99	50.2	0
744	202205142200	14.7	324.2	2.7	0	-99	-99	50.4	0
744	202205142300	14.3	334.7	2.4	0	-99	-99	55.3	0
744	202205150000	14.3	345.1	3.5	0	-99	-99	44.7	0
744	202205150100	14.1	337.9	2.8	0	-99	-99	50	0
744	202205150200	13.9	348.9	3.2	0	-99	-99	50.8	0
744	202205150300	13.8	334.3	3.1	0	-99	-99	52.4	0
744	202205150400	13.6	329.5	1.7	0	-99	-99	55.3	0
744	202205150500	13.3	319.5	2.5	0	-99	-99	62	0
744	202205150600	13	346.7	1.9	0	-99	-99	63.9	0
744	202205150700	13.7	337.4	2	0	-99	-99	65.8	0
744	202205150800	14.9	324.1	3.1	0	-99	-99	62.8	0
744	202205150900	16.2	339.1	2.1	0	-99	-99	55.3	0
744	202205151000	17.6	322.6	3.3	0	-99	-99	48.2	0
744	202205151100	18.6	303.6	4.5	0	-99	-99	41.9	0
744	202205151200	19.6	307.3	5.1	0	-99	-99	34.8	0
744	202205151300	19.3	300.7	7.1	0	-99	-99	41.7	0
744	202205151400	19.6	298.3	8	0	-99	-99	45.2	0
744	202205151500	19.2	301.9	7.6	0	-99	-99	32.4	0
744	202205151600	19.1	312.3	6.1	0	-99	-99	29.1	0
744	202205151700	18.3	314.1	6.2	0	-99	-99	29.2	0
744	202205151800	17.4	309.8	5.6	0	-99	-99	28.6	0
744	202205151900	16	310.5	4.5	0	-99	-99	39.5	0
744	202205152000	14.5	317.8	2.1	0	-99	-99	47.9	0
744	202205152100	13.4	318.4	2	0	-99	-99	51	0
744	202205152200	11.6	311.5	1.2	0	-99	-99	66.6	0
744	202205152300	12.6	319.3	1.7	0	-99	-99	67.9	0
744	202205160000	11.5	331.3	0.5	0	-99	-99	79.3	0
744	202205160100	11.8	309.5	1.1	0	-99	-99	75.8	0
744	202205160200	12.4	322	1.5	0	-99	-99	77.1	0
744	202205160300	11.1	173.6	0.6	0	-99	-99	88.9	0
744	202205160400	11.5	286.6	0.9	0	-99	-99	82.9	0
744	202205160500	11.1	0	0	0	-99	-99	91.2	0
744	202205160600	9.6	95.9	0.5	0	-99	-99	94.5	0
744	202205160700	12.6	202.9	0.6	0	-99	-99	85.3	0
744	202205160800	15.8	74.9	1.2	0	-99	-99	64.7	0
744	202205160900	17.2	282.4	1.1	0	-99	-99	52.3	0
744	202205161000	19.8	70.2	1.7	0	-99	-99	48.3	0
744	202205161100	21.2	236	1.6	0	-99	-99	33	0
744	202205161200	23	270.1	3.6	0	-99	-99	30.1	0
744	202205161300	22.9	231.5	3.7	0	-99	-99	22.9	0
744	202205161400	23.4	257.5	4.4	0	-99	-99	25.6	0
744	202205161500	22.6	235.4	4.4	0	-99	-99	28.4	0
744	202205161600	21.6	261.5	5.2	0	-99	-99	34	0
744	202205161700	20	248.5	5.2	0	-99	-99	32.9	0
744	202205161800	18.8	251	3	0	-99	-99	36.2	0
744	202205161900	17.3	237.3	2.5	0	-99	-99	40.1	0
744	202205162000	14.8	180.4	2.6	0	-99	-99	70.4	0
744	202205162100	13.2	99.1	1.8	0	-99	-99	80.9	0
744	202205162200	13	151.7	2.1	0	-99	-99	79	0
744	202205162300	12.7	0	0.1	0	-99	-99	79.5	0
744	202205170000	12	143.2	0.6	0	-99	-99	85.8	0
744	202205170100	11	78.2	0.7	0	-99	-99	89.9	0
744	202205170200	11.5	111.3	0.9	0	-99	-99	87.2	0
744	202205170300	10.4	59.2	1.3	0	-99	-99	90.1	0
744	202205170400	10.2	109.7	0.6	0	-99	-99	91.4	0
744	202205170500	9.3	0	0.2	0	-99	-99	95.7	0
744	202205170600	9.3	180.8	0.8	0	-99	-99	95.9	0
744	202205170700	12.5	30.6	0.8	0	-99	-99	92	0
744	202205170800	16.5	129.1	1.7	0	-99	-99	81.6	0
744	202205170900	19.5	153.8	3.5	0	-99	-99	69.8	0
744	202205171000	21.1	185.2	4.5	0	-99	-99	64.6	0
744	202205171100	21.8	176	4.8	0	-99	-99	62.5	0
744	202205171200	23.3	177.1	5.1	0	-99	-99	59.2	0
744	202205171300	24.4	189.7	3.5	0	-99	-99	50.8	0
744	202205171400	24.2	195.5	4.5	0	-99	-99	54	0
744	202205171500	24.3	172.3	3.9	0	-99	-99	49.5	0
744	202205171600	23.7	196.9	3.6	0	-99	-99	55.4	0
744	202205171700	22.7	183.5	3.3	0	-99	-99	57.5	0
744	202205171800	21.2	159.9	2.9	0	-99	-99	62.8	0
744	202205171900	18.7	156.7	2.8	0	-99	-99	71.2	0
744	202205172000	16.7	175.5	2.3	0	-99	-99	79.3	0
744	202205172100	15.2	157.4	2.4	0	-99	-99	86.1	0
744	202205172200	14.3	132	2.3	0	-99	-99	88.9	0
744	202205172300	13.7	131.9	2.7	0	-99	-99	89.9	0
744	202205180000	14	136.9	3.4	0	-99	-99	91.8	0
744	202205180100	13.4	140.1	2.6	0	-99	-99	94.2	0
744	202205180200	13.4	121.8	2.1	0	-99	-99	94.7	0
744	202205180300	13.6	125.2	1.5	0	-99	-99	96.4	0
744	202205180400	12.9	63	0.5	0	-99	-99	98.5	0
744	202205180500	13.2	73	0.9	0	-99	-99	95.9	0
744	202205180600	12.7	81	0.5	0	-99	-99	97.8	0
744	202205180700	14.8	0	0	0	-99	-99	92.3	0
744	202205180800	19.1	139.6	3.2	0	-99	-99	69.3	0
744	202205180900	21.2	171.6	4.4	0	-99	-99	57.9	0
744	202205181000	22.4	165.9	4.7	0	-99	-99	55.3	0
744	202205181100	23.5	169.1	4.3	0	-99	-99	50.8	0
744	202205181200	24.8	181.1	3.9	0	-99	-99	49.3	0
744	202205181300	24.4	170.5	3.7	0	-99	-99	45.8	0
744	202205181400	25.2	176.6	3.6	0	-99	-99	44.2	0
744	202205181500	24.6	174.6	4.9	0	-99	-99	46.3	0
744	202205181600	24.3	177.2	4.6	0	-99	-99	48.9	0
744	202205181700	23.6	185.4	4.5	0	-99	-99	49	0
744	202205181800	22.1	207.5	3.3	0	-99	-99	50.9	0
744	202205181900	19	189.8	2.8	0	-99	-99	70.2	0
744	202205182000	16.7	191.2	3.3	0	-99	-99	80.5	0
744	202205182100	15.8	174.6	2.8	0	-99	-99	84.2	0
744	202205182200	15.1	166.4	3.1	0	-99	-99	88.9	0
744	202205182300	15.3	162.9	3.2	0	-99	-99	93.1	0
744	202205190000	14.4	89.6	0.9	0	-99	-99	97.3	0
744	202205190100	14.7	183	1	0	-99	-99	95.7	0
744	202205190200	14.1	359	1.1	0	-99	-99	97	0
744	202205190300	13.7	122.1	1.4	0	-99	-99	94.2	0
